_id,categoryId,categoryName,sellingPrice
112185507879,139971,Video Game Consoles,349.99
122202585486,139971,Video Game Consoles,305
291926308477,139971,Video Game Consoles,200.98000000000002
262695233466,139971,Video Game Consoles,280
142163675662,139971,Video Game Consoles,220
262695805629,139971,Video Game Consoles,250
232120002618,139971,Video Game Consoles,229.99
252610138933,139971,Video Game Consoles,475
262695831809,139971,Video Game Consoles,340
322307337007,139971,Video Game Consoles,170
182326961579,163826,Video Glasses,450
252608423869,139971,Video Game Consoles,379.99
262691548235,139971,Video Game Consoles,325
262695781589,139971,Video Game Consoles,200
142158717742,139971,Video Game Consoles,290
272418638102,139971,Video Game Consoles,280.66
262695105210,139971,Video Game Consoles,340
252592531549,139971,Video Game Consoles,325
332017017408,163826,Video Glasses,429.99
322309073341,163826,Video Glasses,429.99
262695564967,163826,Video Glasses,475
291924231608,139971,Video Game Consoles,310
282236472846,139971,Video Game Consoles,260
192012110097,139971,Video Game Consoles,325.37
391602263485,139971,Video Game Consoles,248.5
112182692269,139971,Video Game Consoles,255
311728630372,139971,Video Game Consoles,324.99
282236735117,139971,Video Game Consoles,475
222297223008,139971,Video Game Consoles,300
282235385034,139971,Video Game Consoles,320
131978307124,139971,Video Game Consoles,225.49
112185532615,139971,Video Game Consoles,230
162221004424,139971,Video Game Consoles,408.99
262695602269,139971,Video Game Consoles,235
262688472059,139971,Video Game Consoles,229
232127905227,139971,Video Game Consoles,520
332014864393,139971,Video Game Consoles,205
182324475578,139971,Video Game Consoles,249
152291864878,139971,Video Game Consoles,202
282225162624,139971,Video Game Consoles,160.5
381830359271,139971,Video Game Consoles,250
351885023936,139971,Video Game Consoles,310
232127497798,139971,Video Game Consoles,217.98000000000002
282235840576,139971,Video Game Consoles,325
112176057856,139971,Video Game Consoles,257.5
232127397040,139971,Video Game Consoles,225
222296985653,139971,Video Game Consoles,215
131980597871,139971,Video Game Consoles,269.68
201696843358,139971,Video Game Consoles,257
112185457698,139971,Video Game Consoles,205
311725227665,139971,Video Game Consoles,233.5
272393797856,139971,Video Game Consoles,261
272429871565,139971,Video Game Consoles,260
282236311681,139971,Video Game Consoles,255
201701323761,139971,Video Game Consoles,399.99
172390202507,139971,Video Game Consoles,355
302121655038,139971,Video Game Consoles,275
252609080091,139971,Video Game Consoles,324
252604399808,139971,Video Game Consoles,242
371769117474,139971,Video Game Consoles,227.5
311729761851,139971,Video Game Consoles,249.99
361784391208,139971,Video Game Consoles,193
302111287332,139971,Video Game Consoles,300
122198276544,163826,Video Glasses,479.95
351888180569,139971,Video Game Consoles,199.99
152297174015,139971,Video Game Consoles,229.99
262684879365,139971,Video Game Consoles,327
172382738925,139971,Video Game Consoles,242
252597647243,139971,Video Game Consoles,233
112172473138,183068,PC & Console VR Headsets,464.95
112179857331,139971,Video Game Consoles,230
332015659342,139971,Video Game Consoles,245
351884742565,139971,Video Game Consoles,230
282235033070,139971,Video Game Consoles,257.5
192007013488,139971,Video Game Consoles,184
122197692094,139971,Video Game Consoles,275.99
112178669548,139971,Video Game Consoles,312.99
142162677959,139971,Video Game Consoles,170
152296491991,139971,Video Game Consoles,200
311729717039,139971,Video Game Consoles,224.95
112178079686,139971,Video Game Consoles,240.5
272429248515,139971,Video Game Consoles,260
201701378438,139971,Video Game Consoles,225
142161727815,139971,Video Game Consoles,175
391607483646,139971,Video Game Consoles,220
112183168934,139971,Video Game Consoles,345
182324149386,139971,Video Game Consoles,235
172389604897,139971,Video Game Consoles,355
122198473819,139971,Video Game Consoles,592
322308585259,139971,Video Game Consoles,249.99
201701569764,139971,Video Game Consoles,250
252607514338,139971,Video Game Consoles,225
262694208116,139971,Video Game Consoles,325
322308440774,139971,Video Game Consoles,230
172389961712,139971,Video Game Consoles,230
112184275250,139971,Video Game Consoles,335.95
222294478913,163826,Video Glasses,429.99
272420887774,139971,Video Game Consoles,225
262694058170,139971,Video Game Consoles,300
222295807611,139971,Video Game Consoles,300
252608281299,139971,Video Game Consoles,255
272429527078,139971,Video Game Consoles,300
262679595751,139971,Video Game Consoles,300
192010599208,139971,Video Game Consoles,230
182330482790,139971,Video Game Consoles,230
162258718681,139971,Video Game Consoles,225
232126905975,139971,Video Game Consoles,250
272423303420,139971,Video Game Consoles,399.99
302120769991,139971,Video Game Consoles,192
252600034175,139971,Video Game Consoles,280
162254966394,139971,Video Game Consoles,228.99
252596465846,139971,Video Game Consoles,324.99
182332011735,139971,Video Game Consoles,195.5
282235421618,139971,Video Game Consoles,223
391607724402,139971,Video Game Consoles,230
252596415260,139971,Video Game Consoles,271
142162627095,139971,Video Game Consoles,227.99
182323286503,139971,Video Game Consoles,258.5
291924716976,163826,Video Glasses,424.98
302120970275,139971,Video Game Consoles,255
192006875955,139971,Video Game Consoles,275
222295789494,139971,Video Game Consoles,275
131977136351,139971,Video Game Consoles,222.5
361789034696,139971,Video Game Consoles,224.95
381814211724,139971,Video Game Consoles,250
162258324942,139971,Video Game Consoles,250
232117351530,139971,Video Game Consoles,235.5
182327957901,139971,Video Game Consoles,296
311725456785,139971,Video Game Consoles,247.49
122192222218,139971,Video Game Consoles,238
152288628755,139971,Video Game Consoles,301
162252473843,139971,Video Game Consoles,225.41
291925036519,139971,Video Game Consoles,315
401210178129,139971,Video Game Consoles,245
361788256969,139971,Video Game Consoles,259
361776354764,139971,Video Game Consoles,234.99
282227278067,139971,Video Game Consoles,253
361791650208,139971,Video Game Consoles,224.95
252590358666,163826,Video Glasses,423.99
291924849792,139971,Video Game Consoles,260
291925012986,139971,Video Game Consoles,315
291920002571,139971,Video Game Consoles,250
131977275086,139971,Video Game Consoles,166.46
232125042795,139971,Video Game Consoles,225
322305832826,139971,Video Game Consoles,255
291924943995,139971,Video Game Consoles,315
152288481741,139971,Video Game Consoles,269.99
162256608589,139971,Video Game Consoles,355
272427813598,163826,Video Glasses,405
282232471066,139971,Video Game Consoles,315
232125906977,139971,Video Game Consoles,220
122198794104,139971,Video Game Consoles,220
142160465384,139971,Video Game Consoles,237.99
272420851845,139971,Video Game Consoles,280
322305743751,139971,Video Game Consoles,224.75
112170200743,163826,Video Glasses,535
252604983520,139971,Video Game Consoles,255
351890224371,139971,Video Game Consoles,275
222295670406,139971,Video Game Consoles,249.99
262684235427,139971,Video Game Consoles,209.99
122199413686,139971,Video Game Consoles,210
192003014074,139971,Video Game Consoles,235
272428732267,139971,Video Game Consoles,250
322308153734,139971,Video Game Consoles,245
391601904144,139971,Video Game Consoles,220
272425255282,139971,Video Game Consoles,200
322303643268,139971,Video Game Consoles,250
291924747154,139971,Video Game Consoles,260
351890133141,139971,Video Game Consoles,222
131984506701,139971,Video Game Consoles,345
131979002904,139971,Video Game Consoles,217.5
122198920734,139971,Video Game Consoles,229.99
272424995104,139971,Video Game Consoles,252.5
262693754082,139971,Video Game Consoles,200
142162337029,139971,Video Game Consoles,200
112177006886,139971,Video Game Consoles,241
262693764590,139971,Video Game Consoles,235
262691490994,163826,Video Glasses,475
252606515667,139971,Video Game Consoles,418.99
122199496158,139971,Video Game Consoles,315
182331269905,139971,Video Game Consoles,200
311724190843,139971,Video Game Consoles,299.95
332014085771,139971,Video Game Consoles,278
252605673425,139971,Video Game Consoles,389.99
182330832727,139971,Video Game Consoles,400
191993069166,139971,Video Game Consoles,143.99
122198395365,139971,Video Game Consoles,245
122199357472,139971,Video Game Consoles,249
262693043428,139971,Video Game Consoles,325
291924206526,139971,Video Game Consoles,315
252606273941,139971,Video Game Consoles,411.38
272428068205,139971,Video Game Consoles,375
282223124271,139971,Video Game Consoles,248.5
272428047050,139971,Video Game Consoles,250
222287635751,139971,Video Game Consoles,260
272427895527,139971,Video Game Consoles,194
222295006277,139971,Video Game Consoles,295
351885584307,139971,Video Game Consoles,199.99
332014839109,139971,Video Game Consoles,399.99
252606734471,139971,Video Game Consoles,210
172386468500,139971,Video Game Consoles,205
322300075316,139971,Video Game Consoles,273.48
201700079808,139971,Video Game Consoles,250
152287554153,139971,Video Game Consoles,245.5
152283516088,139971,Video Game Consoles,210
201700650362,139971,Video Game Consoles,220
302111311842,139971,Video Game Consoles,200
262688580826,139971,Video Game Consoles,252.5
252594501055,139971,Video Game Consoles,231.5
122195859009,139971,Video Game Consoles,250
182321464342,139971,Video Game Consoles,265
311723861919,139971,Video Game Consoles,300
332014468688,139971,Video Game Consoles,225
182330396825,139971,Video Game Consoles,132
282234314767,139971,Video Game Consoles,345
122159857030,139971,Video Game Consoles,189.75
152294366065,139971,Video Game Consoles,265
322304346220,139971,Video Game Consoles,350
282230158296,139971,Video Game Consoles,230
282233778541,139971,Video Game Consoles,274.95
122199307221,139971,Video Game Consoles,145
282233615361,139971,Video Game Consoles,225
311723759175,139971,Video Game Consoles,250
112169289893,139971,Video Game Consoles,290
222289404123,139971,Video Game Consoles,242.48000000000002
252605941140,139971,Video Game Consoles,195
291914443981,139971,Video Game Consoles,239.95
252605826572,139971,Video Game Consoles,255
272426540185,139971,Video Game Consoles,270
291916615558,139971,Video Game Consoles,198.49
152287378152,139971,Video Game Consoles,243
112182868096,139971,Video Game Consoles,201
192007515086,139971,Video Game Consoles,265
262692315695,139971,Video Game Consoles,202
262692700180,139971,Video Game Consoles,220
332012938629,139971,Video Game Consoles,205
162254934830,139971,Video Game Consoles,207.5
182329755961,139971,Video Game Consoles,279
201692961280,139971,Video Game Consoles,305
172382939157,139971,Video Game Consoles,305
222293881913,139971,Video Game Consoles,399.99
371754443689,139971,Video Game Consoles,289.98
172388358216,139971,Video Game Consoles,355
302119186302,139971,Video Game Consoles,215
272427712431,139971,Video Game Consoles,375
302116951671,139971,Video Game Consoles,270.9
272425977638,139971,Video Game Consoles,400
201700475804,139971,Video Game Consoles,200
311723584421,139971,Video Game Consoles,280
311727079445,139971,Video Game Consoles,224.95
291916413929,139971,Video Game Consoles,288
142158287786,139971,Video Game Consoles,238
332004083211,139971,Video Game Consoles,228.13
371769114107,139971,Video Game Consoles,228
112179387036,139971,Video Game Consoles,150
162254994170,139971,Video Game Consoles,301.72
332014558559,139971,Video Game Consoles,245
222293882013,139971,Video Game Consoles,400
322299613375,139971,Video Game Consoles,172.5
122198845974,139971,Video Game Consoles,275
222293251696,163826,Video Glasses,429.99
322283996617,139971,Video Game Consoles,204.99
142160355838,139971,Video Game Consoles,200
162248872413,139971,Video Game Consoles,243.5
112174432041,139971,Video Game Consoles,289.99
272421765076,139971,Video Game Consoles,182.5
322306495435,139971,Video Game Consoles,200
262684104941,139971,Video Game Consoles,229.99
282227967997,139971,Video Game Consoles,190.5
112182504115,139971,Video Game Consoles,220
112172664368,139971,Video Game Consoles,232.5
192008602083,139971,Video Game Consoles,210
351888293370,139971,Video Game Consoles,216
282233054166,139971,Video Game Consoles,290
252604766510,139971,Video Game Consoles,335
122196814234,139971,Video Game Consoles,389.99
201699755009,139971,Video Game Consoles,550
142157811540,139971,Video Game Consoles,250
332011316896,139971,Video Game Consoles,425
232124627408,139971,Video Game Consoles,225
291920763714,139971,Video Game Consoles,350
162255340909,139971,Video Game Consoles,145
332014144308,139971,Video Game Consoles,285
252592745837,139971,Video Game Consoles,320
252592737927,139971,Video Game Consoles,290
361766591695,139971,Video Game Consoles,250
262681271095,163826,Video Glasses,420
192001118551,139971,Video Game Consoles,279.66
162253511718,139971,Video Game Consoles,230
252604506951,139971,Video Game Consoles,285
332013623685,139971,Video Game Consoles,399.99
232120403041,139971,Video Game Consoles,285
152293499765,139971,Video Game Consoles,230
152287484634,139971,Video Game Consoles,227.5
252604953046,139971,Video Game Consoles,275
152288689022,139971,Video Game Consoles,322.99
172387461421,139971,Video Game Consoles,360
152293489292,139971,Video Game Consoles,220
222293194393,139971,Video Game Consoles,230
142153722161,139971,Video Game Consoles,300
152293730683,139971,Video Game Consoles,229.99
182329326668,139971,Video Game Consoles,324
252574497261,139971,Video Game Consoles,231
401210802896,139971,Video Game Consoles,211.94
272420348717,139971,Video Game Consoles,270.99
252603721699,139971,Video Game Consoles,279.5
122156865979,139971,Video Game Consoles,488.6
122198204884,139971,Video Game Consoles,225
122197097787,139971,Video Game Consoles,169.99
122198191495,139971,Video Game Consoles,256
332008667329,139971,Video Game Consoles,258.99
401213724934,139971,Video Game Consoles,218.94
232125035849,139971,Video Game Consoles,535
222291357148,139971,Video Game Consoles,264.98
262683841693,139971,Video Game Consoles,255.5
291921728249,139971,Video Game Consoles,500
152286175143,183068,PC & Console VR Headsets,500
112174612761,139971,Video Game Consoles,243.5
182319501468,139971,Video Game Consoles,232
192000805429,139971,Video Game Consoles,320
152293947138,139971,Video Game Consoles,225
311727826651,139971,Video Game Consoles,235
172381878090,139971,Video Game Consoles,238.5
201694994765,139971,Video Game Consoles,264
322304184239,139971,Video Game Consoles,325
272420923136,139971,Video Game Consoles,222.5
262689676327,139971,Video Game Consoles,195
272418677432,139971,Video Game Consoles,279
122197898947,139971,Video Game Consoles,189.99
311724494717,139971,Video Game Consoles,219.99
172383886943,163826,Video Glasses,545
302115886992,139971,Video Game Consoles,500
122195742286,139971,Video Game Consoles,279.99
162254021139,139971,Video Game Consoles,200
351887430128,139971,Video Game Consoles,230
262681082397,139971,Video Game Consoles,259.99
122197968674,139971,Video Game Consoles,225
322300553651,139971,Video Game Consoles,300
122197981022,139971,Video Game Consoles,290
302111422751,163826,Video Glasses,484.99
152286013712,139971,Video Game Consoles,234.5
122194918183,139971,Video Game Consoles,245
192007715795,139971,Video Game Consoles,321.63
252604409258,139971,Video Game Consoles,255
152292651547,139971,Video Game Consoles,285
351887374133,139971,Video Game Consoles,220
192001915764,139971,Video Game Consoles,130
152285919023,139971,Video Game Consoles,209.99
322305990532,139971,Video Game Consoles,219.99
172379565602,139971,Video Game Consoles,232
172386946528,139971,Video Game Consoles,205
252604332166,139971,Video Game Consoles,275
272426263106,139971,Video Game Consoles,265
142158135946,139971,Video Game Consoles,252.98000000000002
252604100117,139971,Video Game Consoles,275
172386796985,139971,Video Game Consoles,204.99
131975155738,139971,Video Game Consoles,220
172385985460,139971,Video Game Consoles,380
322302565471,139971,Video Game Consoles,550
112177501395,139971,Video Game Consoles,424.99
272422070484,139971,Video Game Consoles,295
142159434606,139971,Video Game Consoles,339.99
122188117944,139971,Video Game Consoles,192.5
162253315519,139971,Video Game Consoles,344
122194526156,139971,Video Game Consoles,319
131982244949,139971,Video Game Consoles,335
112179398393,139971,Video Game Consoles,180
131974608233,139971,Video Game Consoles,242
162254245095,139971,Video Game Consoles,275
252603255393,139971,Video Game Consoles,349.99
252604058009,139971,Video Game Consoles,275
131982154522,139971,Video Game Consoles,335
122197160563,139971,Video Game Consoles,208.99
162251815499,139971,Video Game Consoles,245
262683189862,139971,Video Game Consoles,315
252603274500,139971,Video Game Consoles,330
162252440741,139971,Video Game Consoles,195
142159710624,163826,Video Glasses,490
112167113754,163826,Video Glasses,465
272425668463,139971,Video Game Consoles,425
262683343322,183068,PC & Console VR Headsets,429.98
222292529238,139971,Video Game Consoles,399.99
272425241492,139971,Video Game Consoles,237
332012697960,163826,Video Glasses,429.99
131981360865,139971,Video Game Consoles,210
131981316455,139971,Video Game Consoles,335
351885166105,139971,Video Game Consoles,185
162249005966,139971,Video Game Consoles,294.99
291921777350,139971,Video Game Consoles,225
291917414924,139971,Video Game Consoles,226.95
322305375707,139971,Video Game Consoles,262.5
131981662172,139971,Video Game Consoles,284.99
262689711965,183068,PC & Console VR Headsets,399.99
322305355133,139971,Video Game Consoles,369
332010170402,139971,Video Game Consoles,250
122196873735,139971,Video Game Consoles,235
122192130082,139971,Video Game Consoles,262.98
222287554378,139971,Video Game Consoles,280
152285096740,139971,Video Game Consoles,330
262689736150,139971,Video Game Consoles,219.99
391598485777,139971,Video Game Consoles,260
332012989367,139971,Video Game Consoles,189.99
252603080448,139971,Video Game Consoles,225
332012972823,139971,Video Game Consoles,230
351881323520,139971,Video Game Consoles,151.94
112178127225,183068,PC & Console VR Headsets,389
162253295853,139971,Video Game Consoles,210
282224143464,139971,Video Game Consoles,240
262682555980,139971,Video Game Consoles,325
232123913902,139971,Video Game Consoles,199
201698316583,139971,Video Game Consoles,247
232123533611,139971,Video Game Consoles,225
192007115595,139971,Video Game Consoles,225
192006820657,139971,Video Game Consoles,250
162249209308,139971,Video Game Consoles,243.5
182327822413,139971,Video Game Consoles,230
252602789486,139971,Video Game Consoles,220
262682485373,139971,Video Game Consoles,239.5
162253170247,139971,Video Game Consoles,235
332006767163,139971,Video Game Consoles,212.99
112180007094,139971,Video Game Consoles,215
282224050952,139971,Video Game Consoles,201
262689610452,139971,Video Game Consoles,225
282226228999,139971,Video Game Consoles,334
201693814745,139971,Video Game Consoles,226.5
252587683707,139971,Video Game Consoles,273.5
322305147172,139971,Video Game Consoles,369
122193543294,139971,Video Game Consoles,285
262689125170,139971,Video Game Consoles,264
192004046801,139971,Video Game Consoles,167.5
371767684466,139971,Video Game Consoles,261
232121061608,139971,Video Game Consoles,181.99
332011195196,139971,Video Game Consoles,399.99
332007858488,139971,Video Game Consoles,574.99
122196623168,139971,Video Game Consoles,255
192007187623,139971,Video Game Consoles,220
401211654753,139971,Video Game Consoles,239.95
371765576178,139971,Video Game Consoles,217.5
172380765478,139971,Video Game Consoles,254
191999309997,139971,Video Game Consoles,182.5
262686997422,139971,Video Game Consoles,285
282223898463,139971,Video Game Consoles,446
322301809153,139971,Video Game Consoles,199.99
142157437456,139971,Video Game Consoles,339.99
322301898516,139971,Video Game Consoles,370
302112530880,139971,Video Game Consoles,239.99
302110376111,139971,Video Game Consoles,240.5
172378357736,139971,Video Game Consoles,152.5
232123869537,139971,Video Game Consoles,244.99
142154552889,139971,Video Game Consoles,243.5
252602462162,139971,Video Game Consoles,219.99
152284476477,139971,Video Game Consoles,295
252597414865,139971,Video Game Consoles,219.99
192001973929,139971,Video Game Consoles,245
232123751232,139971,Video Game Consoles,340
252602504044,139971,Video Game Consoles,255
252594153840,139971,Video Game Consoles,220
282231112306,139971,Video Game Consoles,265
322297166905,139971,Video Game Consoles,272.5
131980552201,139971,Video Game Consoles,274
272424964956,139971,Video Game Consoles,260
232123722849,139971,Video Game Consoles,239
192006873358,139971,Video Game Consoles,224
222289018974,139971,Video Game Consoles,222.5
222286887861,139971,Video Game Consoles,239.5
272417073160,139971,Video Game Consoles,236.25
232113880280,139971,Video Game Consoles,213.98
322300985987,163826,Video Glasses,429.99
282225144825,139971,Video Game Consoles,225
192003827337,139971,Video Game Consoles,250
252601771572,139971,Video Game Consoles,250
172382886182,139971,Video Game Consoles,373
112178108278,139971,Video Game Consoles,180
172385513548,139971,Video Game Consoles,279
162245521639,139971,Video Game Consoles,122
201697870180,139971,Video Game Consoles,225
252601448776,139971,Video Game Consoles,235
182326586919,139971,Video Game Consoles,249.99
322304134599,139971,Video Game Consoles,369
252601479878,139971,Video Game Consoles,179
272423818663,139971,Video Game Consoles,230
272424386359,139971,Video Game Consoles,425
332011844642,139971,Video Game Consoles,279.99
272424384105,139971,Video Game Consoles,218
192005745616,139971,Video Game Consoles,224
282230400638,139971,Video Game Consoles,225
401212236543,139971,Video Game Consoles,239.95
122195924176,139971,Video Game Consoles,249.99
282225382813,163826,Video Glasses,444.99
142153847863,139971,Video Game Consoles,270
272423278055,163826,Video Glasses,415
112178669657,139971,Video Game Consoles,135
142157740266,139971,Video Game Consoles,401
322301165455,139971,Video Game Consoles,214.6
322304087290,139971,Video Game Consoles,349.98
322302870464,139971,Video Game Consoles,213
322301156052,139971,Video Game Consoles,204.5
112172083928,139971,Video Game Consoles,399.99
142153769785,139971,Video Game Consoles,242.46
311723145700,139971,Video Game Consoles,189.57
122192533970,139971,Video Game Consoles,231
112178763803,163826,Video Glasses,275
322298920428,163826,Video Glasses,480
172377480576,139971,Video Game Consoles,263
162239254378,139971,Video Game Consoles,230.5
272416404797,139971,Video Game Consoles,360
162251338128,139971,Video Game Consoles,275
282226683810,139971,Video Game Consoles,220
282230583088,139971,Video Game Consoles,275
172382041947,139971,Video Game Consoles,139.99
252589052065,139971,Video Game Consoles,409.99
222284144260,139971,Video Game Consoles,195
361769064401,139971,Video Game Consoles,224.99
351882252350,139971,Video Game Consoles,233.5
291915615102,139971,Video Game Consoles,207.5
322303075438,139971,Video Game Consoles,237.5
162250096217,139971,Video Game Consoles,315
112169194250,139971,Video Game Consoles,261.5
182326706430,139971,Video Game Consoles,346
381824433225,139971,Video Game Consoles,240
122192953313,139971,Video Game Consoles,235
302116243635,139971,Video Game Consoles,220.99
322302870069,139971,Video Game Consoles,197.5
252592431946,139971,Video Game Consoles,278.32
122195761982,139971,Video Game Consoles,245
162244939885,139971,Video Game Consoles,225
142157597424,183068,PC & Console VR Headsets,435
252601107686,139971,Video Game Consoles,232.36
201696094805,139971,Video Game Consoles,213.5
222284081159,139971,Video Game Consoles,300
131979736513,139971,Video Game Consoles,240
172377406599,139971,Video Game Consoles,272.5
252601129888,139971,Video Game Consoles,214.88
201693009969,139971,Video Game Consoles,300
162251679858,139971,Video Game Consoles,355
282230370771,139971,Video Game Consoles,230
322304036499,139971,Video Game Consoles,380
322303857217,139971,Video Game Consoles,224
302116127273,139971,Video Game Consoles,225.98000000000002
322302537745,139971,Video Game Consoles,209.99
322302869481,139971,Video Game Consoles,172.5
252600122239,139971,Video Game Consoles,315
262687468443,139971,Video Game Consoles,235
291919733240,139971,Video Game Consoles,237.5
272423238045,139971,Video Game Consoles,250
322301165649,139971,Video Game Consoles,190
222286166930,139971,Video Game Consoles,324
282207717168,139971,Video Game Consoles,215
131979309102,139971,Video Game Consoles,326.11
182322800101,139971,Video Game Consoles,235.5
182322898528,139971,Video Game Consoles,158
322302869044,139971,Video Game Consoles,165.5
252595855300,139971,Video Game Consoles,227.5
351883933152,139971,Video Game Consoles,202.5
381821247132,139971,Video Game Consoles,197.5
201698175068,139971,Video Game Consoles,255
252599413353,139971,Video Game Consoles,213.5
192004934374,139971,Video Game Consoles,246
222284669945,139971,Video Game Consoles,319.98
351883900336,139971,Video Game Consoles,220.5
252599688073,183068,PC & Console VR Headsets,420
122194890585,139971,Video Game Consoles,218.99
142156530705,139971,Video Game Consoles,230
112168823530,139971,Video Game Consoles,239
232122073864,139971,Video Game Consoles,210
142158217066,139971,Video Game Consoles,225
182326098904,139971,Video Game Consoles,220
222289442586,139971,Video Game Consoles,385
302115861259,139971,Video Game Consoles,325
332009670223,139971,Video Game Consoles,239
152291370786,139971,Video Game Consoles,450
322302843594,139971,Video Game Consoles,240
131974618504,139971,Video Game Consoles,441.3
272423118279,139971,Video Game Consoles,375
332010234032,139971,Video Game Consoles,240
201696747313,139971,Video Game Consoles,275
192005320033,139971,Video Game Consoles,336.59000000000003
332010608411,139971,Video Game Consoles,275
332010570524,139971,Video Game Consoles,450
222289281239,139971,Video Game Consoles,350
322303010020,139971,Video Game Consoles,325
302115272739,139971,Video Game Consoles,350
122190953233,139971,Video Game Consoles,255
302115115161,139971,Video Game Consoles,245
192001666510,139971,Video Game Consoles,310
112165752904,139971,Video Game Consoles,300
282226485426,139971,Video Game Consoles,288.51
322303178110,139971,Video Game Consoles,359
182325161555,139971,Video Game Consoles,290
201696955371,139971,Video Game Consoles,260
252596500922,139971,Video Game Consoles,215
112177570819,163826,Video Glasses,175
112170732688,139971,Video Game Consoles,394.99
232115407136,139971,Video Game Consoles,244.95
142155357169,139971,Video Game Consoles,210
142156416133,139971,Video Game Consoles,170
192002052153,139971,Video Game Consoles,237
272423112817,139971,Video Game Consoles,250
131979280346,139971,Video Game Consoles,250
252587685724,139971,Video Game Consoles,220
381823812260,139971,Video Game Consoles,240
262687017169,139971,Video Game Consoles,280
222290413353,139971,Video Game Consoles,359
322302528294,139971,Video Game Consoles,230
122194890120,139971,Video Game Consoles,199.88
311721870271,139971,Video Game Consoles,251.49
122187152387,139971,Video Game Consoles,321.65000000000003
222289415243,139971,Video Game Consoles,399.99
282226288767,139971,Video Game Consoles,223.5
272410914821,139971,Video Game Consoles,227.5
322303024265,139971,Video Game Consoles,359
131976456400,139971,Video Game Consoles,305
232117306640,139971,Video Game Consoles,283
182325467321,139971,Video Game Consoles,199.99
401210800080,139971,Video Game Consoles,211.94
191999255590,139971,Video Game Consoles,237
112173344508,139971,Video Game Consoles,210
131974005999,139971,Video Game Consoles,204
391602309149,139971,Video Game Consoles,285
272415111105,139971,Video Game Consoles,230.5
152287386198,139971,Video Game Consoles,237
112173614482,139971,Video Game Consoles,324.99
122194798038,139971,Video Game Consoles,255
191979163460,139971,Video Game Consoles,335
152281736364,139971,Video Game Consoles,265
252587357931,139971,Video Game Consoles,295
391593911014,139971,Video Game Consoles,227.5
232114581653,139971,Video Game Consoles,245.19
262685201096,163826,Video Glasses,415
351885791218,139971,Video Game Consoles,219.99
232122271195,139971,Video Game Consoles,239
252587399181,139971,Video Game Consoles,262.5
172383827239,139971,Video Game Consoles,239.99
302108189887,139971,Video Game Consoles,230
272421841951,139971,Video Game Consoles,335
371763823391,139971,Video Game Consoles,147.05
162250054166,139971,Video Game Consoles,245
232122063632,139971,Video Game Consoles,264.99
182324634011,139971,Video Game Consoles,250
262686503526,139971,Video Game Consoles,550
282226025559,139971,Video Game Consoles,197.5
252587203266,139971,Video Game Consoles,241.45
182311754004,139971,Video Game Consoles,304.99
322302659122,139971,Video Game Consoles,225
272422847958,139971,Video Game Consoles,175
142151952111,139971,Video Game Consoles,255
291918952439,139971,Video Game Consoles,225
232121083686,139971,Video Game Consoles,199
252599285160,139971,Video Game Consoles,175
252598042672,139971,Video Game Consoles,202.99
192000704894,139971,Video Game Consoles,280
201693580293,139971,Video Game Consoles,195.5
272418718456,139971,Video Game Consoles,206.29000000000002
322300212391,163826,Video Glasses,399.99
222282713942,139971,Video Game Consoles,260.5
152289513122,139971,Video Game Consoles,400
192000532862,139971,Video Game Consoles,237
291911977132,139971,Video Game Consoles,263
361771451041,139971,Video Game Consoles,215
192004715239,139971,Video Game Consoles,212.95
152288015287,163826,Video Glasses,549.99
252596181026,163826,Video Glasses,534.99
122183472607,139971,Video Game Consoles,214.5
232120285754,139971,Video Game Consoles,269
142156147700,139971,Video Game Consoles,220
192003208309,139971,Video Game Consoles,269.99
282228985503,163826,Video Glasses,437
371768872919,139971,Video Game Consoles,255.98000000000002
222289427206,139971,Video Game Consoles,180
322291617163,139971,Video Game Consoles,260.5
112175921829,139971,Video Game Consoles,200
152285752572,139971,Video Game Consoles,250
381822080123,139971,Video Game Consoles,201.95
222289532985,139971,Video Game Consoles,379
252590741794,139971,Video Game Consoles,315
332009790012,139971,Video Game Consoles,500.07
332008824807,139971,Video Game Consoles,219
162238434133,139971,Video Game Consoles,219.99
122186038131,139971,Video Game Consoles,233.95
272422190976,139971,Video Game Consoles,194
172383076324,139971,Video Game Consoles,265
172380160940,139971,Video Game Consoles,237.5
162249345342,139971,Video Game Consoles,225
262685819457,139971,Video Game Consoles,276
191996514695,139971,Video Game Consoles,329.11
152289441410,139971,Video Game Consoles,330
322301779496,139971,Video Game Consoles,230
131977928444,139971,Video Game Consoles,225
361749001047,139971,Video Game Consoles,205
252593984109,163826,Video Glasses,485
322301135506,139971,Video Game Consoles,311
142150320466,139971,Video Game Consoles,255.99
232121097838,139971,Video Game Consoles,279.99
172375400602,139971,Video Game Consoles,305
122192181115,139971,Video Game Consoles,230
302109499922,139971,Video Game Consoles,227.45
322301926754,139971,Video Game Consoles,229.99
272421999642,139971,Video Game Consoles,269.99
112160440061,139971,Video Game Consoles,218.99
282228336686,139971,Video Game Consoles,220
252597643675,139971,Video Game Consoles,260
182319609450,139971,Video Game Consoles,242.5
332009338103,139971,Video Game Consoles,399.99
201680019231,139971,Video Game Consoles,215
162244906906,139971,Video Game Consoles,242.5
122182764456,139971,Video Game Consoles,215.5
201696274450,139971,Video Game Consoles,235
361749000984,139971,Video Game Consoles,205
272421959985,139971,Video Game Consoles,179
